Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds
13803-23781-2024-12-30,Missouri vs Alabama State,Over 158,Total Points,DraftKings,158.0,110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 158.5,Total Points,DraftKings,158.5,120.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 159,Total Points,DraftKings,159.0,124.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 159.5,Total Points,DraftKings,159.5,130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 160,Total Points,DraftKings,160.0,140.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 160.5,Total Points,DraftKings,160.5,145.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 161,Total Points,DraftKings,161.0,154.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 161.5,Total Points,DraftKings,161.5,160.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 162,Total Points,DraftKings,162.0,170.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 150,Total Points,DraftKings,150.0,170.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 150.5,Total Points,DraftKings,150.5,160.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 151,Total Points,DraftKings,151.0,154.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 151.5,Total Points,DraftKings,151.5,140.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 152,Total Points,DraftKings,152.0,135.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 152.5,Total Points,DraftKings,152.5,130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 153,Total Points,DraftKings,153.0,124.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 153.5,Total Points,DraftKings,153.5,114.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 154,Total Points,DraftKings,154.0,110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 154.5,Total Points,DraftKings,154.5,105.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 155,Total Points,DraftKings,155.0,-105.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 155.5,Total Points,DraftKings,155.5,-110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 156.5,Total Points,DraftKings,156.5,-120.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 157,Total Points,DraftKings,157.0,-130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 157.5,Total Points,DraftKings,157.5,-135.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 158,Total Points,DraftKings,158.0,-140.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 158.5,Total Points,DraftKings,158.5,-154.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 159,Total Points,DraftKings,159.0,-160.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 159.5,Total Points,DraftKings,159.5,-166.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 160,Total Points,DraftKings,160.0,-180.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 160.5,Total Points,DraftKings,160.5,-188.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 161,Total Points,DraftKings,161.0,-200.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 161.5,Total Points,DraftKings,161.5,-210.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 162,Total Points,DraftKings,162.0,-220.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 156,Total Points,DraftKings,156.0,-110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 156,Total Points,DraftKings,156.0,-110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 54.5,Team Total,DraftKings,54.5,-900.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 55.5,Team Total,DraftKings,55.5,-700.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 56.5,Team Total,DraftKings,56.5,-550.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 57.5,Team Total,DraftKings,57.5,-450.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 58.5,Team Total,DraftKings,58.5,-360.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 59.5,Team Total,DraftKings,59.5,-290.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 60.5,Team Total,DraftKings,60.5,-245.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 61.5,Team Total,DraftKings,61.5,-210.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 62.5,Team Total,DraftKings,62.5,-170.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 63.5,Team Total,DraftKings,63.5,-145.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 65.5,Team Total,DraftKings,65.5,-105.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 66.5,Team Total,DraftKings,66.5,115.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 67.5,Team Total,DraftKings,67.5,135.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 68.5,Team Total,DraftKings,68.5,160.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 69.5,Team Total,DraftKings,69.5,185.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 70.5,Team Total,DraftKings,70.5,220.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 71.5,Team Total,DraftKings,71.5,260.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 72.5,Team Total,DraftKings,72.5,300.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 73.5,Team Total,DraftKings,73.5,350.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 74.5,Team Total,DraftKings,74.5,400.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 54.5,Team Total,DraftKings,54.5,475.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 55.5,Team Total,DraftKings,55.5,400.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 56.5,Team Total,DraftKings,56.5,340.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 57.5,Team Total,DraftKings,57.5,300.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 58.5,Team Total,DraftKings,58.5,245.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 59.5,Team Total,DraftKings,59.5,205.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 60.5,Team Total,DraftKings,60.5,175.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 61.5,Team Total,DraftKings,61.5,155.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 62.5,Team Total,DraftKings,62.5,125.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 63.5,Team Total,DraftKings,63.5,105.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 65.5,Team Total,DraftKings,65.5,-130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 66.5,Team Total,DraftKings,66.5,-155.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 67.5,Team Total,DraftKings,67.5,-185.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 68.5,Team Total,DraftKings,68.5,-220.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 69.5,Team Total,DraftKings,69.5,-260.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 70.5,Team Total,DraftKings,70.5,-310.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 71.5,Team Total,DraftKings,71.5,-380.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 72.5,Team Total,DraftKings,72.5,-475.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 73.5,Team Total,DraftKings,73.5,-575.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 74.5,Team Total,DraftKings,74.5,-700.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 100.5,Team Total,DraftKings,100.5,390.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 101.5,Team Total,DraftKings,101.5,450.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 81.5,Team Total,DraftKings,81.5,-700.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 82.5,Team Total,DraftKings,82.5,-550.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 83.5,Team Total,DraftKings,83.5,-450.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 84.5,Team Total,DraftKings,84.5,-370.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 85.5,Team Total,DraftKings,85.5,-310.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 86.5,Team Total,DraftKings,86.5,-255.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 87.5,Team Total,DraftKings,87.5,-215.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 88.5,Team Total,DraftKings,88.5,-180.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 89.5,Team Total,DraftKings,89.5,-150.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 91.5,Team Total,DraftKings,91.5,-105.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 92.5,Team Total,DraftKings,92.5,110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 93.5,Team Total,DraftKings,93.5,130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 94.5,Team Total,DraftKings,94.5,150.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 95.5,Team Total,DraftKings,95.5,175.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 96.5,Team Total,DraftKings,96.5,210.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 97.5,Team Total,DraftKings,97.5,245.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 98.5,Team Total,DraftKings,98.5,285.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 99.5,Team Total,DraftKings,99.5,330.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 100.5,Team Total,DraftKings,100.5,-650.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 101.5,Team Total,DraftKings,101.5,-800.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 81.5,Team Total,DraftKings,81.5,400.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 82.5,Team Total,DraftKings,82.5,340.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 83.5,Team Total,DraftKings,83.5,295.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 84.5,Team Total,DraftKings,84.5,250.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 85.5,Team Total,DraftKings,85.5,215.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 86.5,Team Total,DraftKings,86.5,180.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 87.5,Team Total,DraftKings,87.5,155.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 88.5,Team Total,DraftKings,88.5,130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 89.5,Team Total,DraftKings,89.5,110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 91.5,Team Total,DraftKings,91.5,-125.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 92.5,Team Total,DraftKings,92.5,-145.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 93.5,Team Total,DraftKings,93.5,-175.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 94.5,Team Total,DraftKings,94.5,-205.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 95.5,Team Total,DraftKings,95.5,-245.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 96.5,Team Total,DraftKings,96.5,-295.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 97.5,Team Total,DraftKings,97.5,-360.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 98.5,Team Total,DraftKings,98.5,-450.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 99.5,Team Total,DraftKings,99.5,-525.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 64.5,Team Total,DraftKings,64.5,-120.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 64.5,Team Total,DraftKings,64.5,-110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 90.5,Team Total,DraftKings,90.5,-125.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 90.5,Team Total,DraftKings,90.5,-105.0
13803-23781-2024-12-30,Missouri vs Alabama State,Over 74.5,1st Half Total Points,DraftKings,74.5,-115.0
13803-23781-2024-12-30,Missouri vs Alabama State,Under 74.5,1st Half Total Points,DraftKings,74.5,-115.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 21.5,1st Half Team Total,DraftKings,21.5,-4000.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 22.5,1st Half Team Total,DraftKings,22.5,-1800.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 23.5,1st Half Team Total,DraftKings,23.5,-1100.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 24.5,1st Half Team Total,DraftKings,24.5,-700.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 25.5,1st Half Team Total,DraftKings,25.5,-475.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 26.5,1st Half Team Total,DraftKings,26.5,-340.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 27.5,1st Half Team Total,DraftKings,27.5,-255.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 28.5,1st Half Team Total,DraftKings,28.5,-190.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 30.5,1st Half Team Total,DraftKings,30.5,-115.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 31.5,1st Half Team Total,DraftKings,31.5,110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 32.5,1st Half Team Total,DraftKings,32.5,140.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 33.5,1st Half Team Total,DraftKings,33.5,180.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 34.5,1st Half Team Total,DraftKings,34.5,225.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 35.5,1st Half Team Total,DraftKings,35.5,285.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 36.5,1st Half Team Total,DraftKings,36.5,350.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 37.5,1st Half Team Total,DraftKings,37.5,425.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 38.5,1st Half Team Total,DraftKings,38.5,500.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 39.5,1st Half Team Total,DraftKings,39.5,600.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 21.5,1st Half Team Total,DraftKings,21.5,550.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 22.5,1st Half Team Total,DraftKings,22.5,450.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 23.5,1st Half Team Total,DraftKings,23.5,380.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 24.5,1st Half Team Total,DraftKings,24.5,300.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 25.5,1st Half Team Total,DraftKings,25.5,235.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 26.5,1st Half Team Total,DraftKings,26.5,185.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 27.5,1st Half Team Total,DraftKings,27.5,145.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 28.5,1st Half Team Total,DraftKings,28.5,110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 30.5,1st Half Team Total,DraftKings,30.5,-150.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 31.5,1st Half Team Total,DraftKings,31.5,-190.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 32.5,1st Half Team Total,DraftKings,32.5,-250.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 33.5,1st Half Team Total,DraftKings,33.5,-330.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 34.5,1st Half Team Total,DraftKings,34.5,-450.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 35.5,1st Half Team Total,DraftKings,35.5,-650.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 36.5,1st Half Team Total,DraftKings,36.5,-900.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 37.5,1st Half Team Total,DraftKings,37.5,-1400.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 38.5,1st Half Team Total,DraftKings,38.5,-2500.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 39.5,1st Half Team Total,DraftKings,39.5,-5000.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 34.5,1st Half Team Total,DraftKings,34.5,-10000.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 35.5,1st Half Team Total,DraftKings,35.5,-3000.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 36.5,1st Half Team Total,DraftKings,36.5,-1600.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 37.5,1st Half Team Total,DraftKings,37.5,-1000.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 38.5,1st Half Team Total,DraftKings,38.5,-700.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 39.5,1st Half Team Total,DraftKings,39.5,-500.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 40.5,1st Half Team Total,DraftKings,40.5,-360.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 41.5,1st Half Team Total,DraftKings,41.5,-270.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 42.5,1st Half Team Total,DraftKings,42.5,-210.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 43.5,1st Half Team Total,DraftKings,43.5,-160.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 45.5,1st Half Team Total,DraftKings,45.5,100.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 46.5,1st Half Team Total,DraftKings,46.5,130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 47.5,1st Half Team Total,DraftKings,47.5,165.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 48.5,1st Half Team Total,DraftKings,48.5,205.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 49.5,1st Half Team Total,DraftKings,49.5,255.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 50.5,1st Half Team Total,DraftKings,50.5,310.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 51.5,1st Half Team Total,DraftKings,51.5,390.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 52.5,1st Half Team Total,DraftKings,52.5,450.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 53.5,1st Half Team Total,DraftKings,53.5,550.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 34.5,1st Half Team Total,DraftKings,34.5,650.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 35.5,1st Half Team Total,DraftKings,35.5,500.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 36.5,1st Half Team Total,DraftKings,36.5,425.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 37.5,1st Half Team Total,DraftKings,37.5,360.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 38.5,1st Half Team Total,DraftKings,38.5,295.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 39.5,1st Half Team Total,DraftKings,39.5,240.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 40.5,1st Half Team Total,DraftKings,40.5,190.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 41.5,1st Half Team Total,DraftKings,41.5,155.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 42.5,1st Half Team Total,DraftKings,42.5,120.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 43.5,1st Half Team Total,DraftKings,43.5,-105.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 45.5,1st Half Team Total,DraftKings,45.5,-175.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 46.5,1st Half Team Total,DraftKings,46.5,-220.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 47.5,1st Half Team Total,DraftKings,47.5,-295.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 48.5,1st Half Team Total,DraftKings,48.5,-390.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 49.5,1st Half Team Total,DraftKings,49.5,-550.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 50.5,1st Half Team Total,DraftKings,50.5,-750.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 51.5,1st Half Team Total,DraftKings,51.5,-1200.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 52.5,1st Half Team Total,DraftKings,52.5,-1800.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 53.5,1st Half Team Total,DraftKings,53.5,-3500.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Over 29.5,1st Half Team Total,DraftKings,29.5,-130.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State Under 29.5,1st Half Team Total,DraftKings,29.5,100.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Over 44.5,1st Half Team Total,DraftKings,44.5,-110.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri Under 44.5,1st Half Team Total,DraftKings,44.5,-120.0
13803-23781-2024-12-30,Missouri vs Alabama State,Alabama State,1st Half Moneyline,DraftKings,,1100.0
13803-23781-2024-12-30,Missouri vs Alabama State,Missouri,1st Half Moneyline,DraftKings,,-2500.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Even,Total Points Odd/Even,DraftKings,,-115.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Odd,Total Points Odd/Even,DraftKings,,-115.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +11,1st Half Point Spread,DraftKings,11.0,-115.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -11,1st Half Point Spread,DraftKings,-11.0,-115.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian,Moneyline,DraftKings,,1300.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina,Moneyline,DraftKings,,-2800.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +13,Point Spread,DraftKings,13.0,200.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +13.5,Point Spread,DraftKings,13.5,185.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +14,Point Spread,DraftKings,14.0,175.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +14.5,Point Spread,DraftKings,14.5,160.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +15,Point Spread,DraftKings,15.0,150.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +15.5,Point Spread,DraftKings,15.5,135.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +16,Point Spread,DraftKings,16.0,124.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +16.5,Point Spread,DraftKings,16.5,114.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +17,Point Spread,DraftKings,17.0,105.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +17.5,Point Spread,DraftKings,17.5,100.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +18,Point Spread,DraftKings,18.0,-110.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +19,Point Spread,DraftKings,19.0,-125.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +19.5,Point Spread,DraftKings,19.5,-135.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +20,Point Spread,DraftKings,20.0,-145.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +20.5,Point Spread,DraftKings,20.5,-154.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +21,Point Spread,DraftKings,21.0,-166.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +21.5,Point Spread,DraftKings,21.5,-175.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +22,Point Spread,DraftKings,22.0,-188.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +22.5,Point Spread,DraftKings,22.5,-195.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +23,Point Spread,DraftKings,23.0,-215.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +23.5,Point Spread,DraftKings,23.5,-220.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +24,Point Spread,DraftKings,24.0,-245.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +24.5,Point Spread,DraftKings,24.5,-260.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,Presbyterian +25,Point Spread,DraftKings,25.0,-280.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -13,Point Spread,DraftKings,-13.0,-270.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -13.5,Point Spread,DraftKings,-13.5,-245.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -14,Point Spread,DraftKings,-14.0,-230.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -14.5,Point Spread,DraftKings,-14.5,-210.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -15,Point Spread,DraftKings,-15.0,-195.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -15.5,Point Spread,DraftKings,-15.5,-175.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -16,Point Spread,DraftKings,-16.0,-160.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -16.5,Point Spread,DraftKings,-16.5,-145.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -17,Point Spread,DraftKings,-17.0,-135.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -17.5,Point Spread,DraftKings,-17.5,-130.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -18,Point Spread,DraftKings,-18.0,-120.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -19,Point Spread,DraftKings,-19.0,-105.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -19.5,Point Spread,DraftKings,-19.5,105.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -20,Point Spread,DraftKings,-20.0,114.0
19998-19333-2024-12-30,South Carolina vs Presbyterian,South Carolina -20.5,Point Spread,DraftKings,-20.5,120.0
