Game ID,Game Name,Bet Name,Market Name,Sportsbook,line,Odds,Player Name
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 51.5,2nd Half Team Total,DraftKings,51.5,-350.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 52.5,2nd Half Team Total,DraftKings,52.5,-475.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 53.5,2nd Half Team Total,DraftKings,53.5,-650.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 54.5,2nd Half Team Total,DraftKings,54.5,-900.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 55.5,2nd Half Team Total,DraftKings,55.5,-1400.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 56.5,2nd Half Team Total,DraftKings,56.5,-2500.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 57.5,2nd Half Team Total,DraftKings,57.5,-5000.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Draw :: New Orleans,Halftime / Fulltime,DraftKings,,9000.0,Draw :: New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Draw :: Vanderbilt,Halftime / Fulltime,DraftKings,,7500.0,Draw :: Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans :: New Orleans,Halftime / Fulltime,DraftKings,,8000.0,New Orleans :: New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans :: Vanderbilt,Halftime / Fulltime,DraftKings,,5000.0,New Orleans :: Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt :: New Orleans,Halftime / Fulltime,DraftKings,,7500.0,Vanderbilt :: New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans,Moneyline,DraftKings,,3500.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt,Moneyline,DraftKings,,-20000.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +26,Point Spread,DraftKings,26.0,175.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +26.5,Point Spread,DraftKings,26.5,165.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +27,Point Spread,DraftKings,27.0,160.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +27.5,Point Spread,DraftKings,27.5,150.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +28,Point Spread,DraftKings,28.0,145.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +28.5,Point Spread,DraftKings,28.5,135.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +29,Point Spread,DraftKings,29.0,130.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +29.5,Point Spread,DraftKings,29.5,120.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +30,Point Spread,DraftKings,30.0,114.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +30.5,Point Spread,DraftKings,30.5,110.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +31,Point Spread,DraftKings,31.0,105.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +31.5,Point Spread,DraftKings,31.5,-105.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +32,Point Spread,DraftKings,32.0,-108.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +32.5,Point Spread,DraftKings,32.5,-120.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +33,Point Spread,DraftKings,33.0,-125.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +33.5,Point Spread,DraftKings,33.5,-130.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +34,Point Spread,DraftKings,34.0,-135.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +34.5,Point Spread,DraftKings,34.5,-140.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +35,Point Spread,DraftKings,35.0,-154.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +35.5,Point Spread,DraftKings,35.5,-160.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +36,Point Spread,DraftKings,36.0,-175.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +36.5,Point Spread,DraftKings,36.5,-180.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +37,Point Spread,DraftKings,37.0,-195.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +37.5,Point Spread,DraftKings,37.5,-210.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans +38,Point Spread,DraftKings,38.0,-220.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -26,Point Spread,DraftKings,-26.0,-230.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -26.5,Point Spread,DraftKings,-26.5,-215.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -27,Point Spread,DraftKings,-27.0,-210.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -27.5,Point Spread,DraftKings,-27.5,-195.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -28,Point Spread,DraftKings,-28.0,-188.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -28.5,Point Spread,DraftKings,-28.5,-175.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -29,Point Spread,DraftKings,-29.0,-166.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -29.5,Point Spread,DraftKings,-29.5,-154.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -30,Point Spread,DraftKings,-30.0,-145.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -30.5,Point Spread,DraftKings,-30.5,-140.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -31,Point Spread,DraftKings,-31.0,-135.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -31.5,Point Spread,DraftKings,-31.5,-125.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -32,Point Spread,DraftKings,-32.0,-112.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -32.5,Point Spread,DraftKings,-32.5,-110.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -33,Point Spread,DraftKings,-33.0,-105.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -33.5,Point Spread,DraftKings,-33.5,100.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -34,Point Spread,DraftKings,-34.0,105.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -34.5,Point Spread,DraftKings,-34.5,110.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -35,Point Spread,DraftKings,-35.0,120.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -35.5,Point Spread,DraftKings,-35.5,124.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -36,Point Spread,DraftKings,-36.0,135.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -36.5,Point Spread,DraftKings,-36.5,140.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -37,Point Spread,DraftKings,-37.0,150.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -37.5,Point Spread,DraftKings,-37.5,160.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt -38,Point Spread,DraftKings,-38.0,170.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 53.5,Team Total,DraftKings,53.5,-800.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 54.5,Team Total,DraftKings,54.5,-650.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 55.5,Team Total,DraftKings,55.5,-525.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 56.5,Team Total,DraftKings,56.5,-425.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 57.5,Team Total,DraftKings,57.5,-340.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 58.5,Team Total,DraftKings,58.5,-275.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 59.5,Team Total,DraftKings,59.5,-230.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 60.5,Team Total,DraftKings,60.5,-195.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 61.5,Team Total,DraftKings,61.5,-165.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 62.5,Team Total,DraftKings,62.5,-140.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 63.5,Team Total,DraftKings,63.5,-115.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 64.5,Team Total,DraftKings,64.5,100.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 65.5,Team Total,DraftKings,65.5,120.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 66.5,Team Total,DraftKings,66.5,140.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 67.5,Team Total,DraftKings,67.5,160.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 68.5,Team Total,DraftKings,68.5,190.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 69.5,Team Total,DraftKings,69.5,220.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 70.5,Team Total,DraftKings,70.5,260.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 71.5,Team Total,DraftKings,71.5,300.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 72.5,Team Total,DraftKings,72.5,350.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Over 73.5,Team Total,DraftKings,73.5,400.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 53.5,Team Total,DraftKings,53.5,450.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 54.5,Team Total,DraftKings,54.5,380.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 55.5,Team Total,DraftKings,55.5,320.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 56.5,Team Total,DraftKings,56.5,275.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 57.5,Team Total,DraftKings,57.5,230.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 58.5,Team Total,DraftKings,58.5,195.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 59.5,Team Total,DraftKings,59.5,165.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 60.5,Team Total,DraftKings,60.5,140.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 61.5,Team Total,DraftKings,61.5,120.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 62.5,Team Total,DraftKings,62.5,105.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 63.5,Team Total,DraftKings,63.5,-115.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 64.5,Team Total,DraftKings,64.5,-135.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 65.5,Team Total,DraftKings,65.5,-160.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 66.5,Team Total,DraftKings,66.5,-190.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 67.5,Team Total,DraftKings,67.5,-225.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 68.5,Team Total,DraftKings,68.5,-265.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 69.5,Team Total,DraftKings,69.5,-320.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 70.5,Team Total,DraftKings,70.5,-390.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 71.5,Team Total,DraftKings,71.5,-475.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 72.5,Team Total,DraftKings,72.5,-575.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Under 73.5,Team Total,DraftKings,73.5,-700.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 100.5,Team Total,DraftKings,100.5,180.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 101.5,Team Total,DraftKings,101.5,210.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 102.5,Team Total,DraftKings,102.5,245.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 103.5,Team Total,DraftKings,103.5,285.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 104.5,Team Total,DraftKings,104.5,330.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 105.5,Team Total,DraftKings,105.5,390.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 85.5,Team Total,DraftKings,85.5,-800.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 86.5,Team Total,DraftKings,86.5,-650.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 87.5,Team Total,DraftKings,87.5,-500.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 88.5,Team Total,DraftKings,88.5,-425.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 89.5,Team Total,DraftKings,89.5,-340.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 90.5,Team Total,DraftKings,90.5,-285.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 91.5,Team Total,DraftKings,91.5,-240.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 92.5,Team Total,DraftKings,92.5,-200.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 93.5,Team Total,DraftKings,93.5,-170.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 94.5,Team Total,DraftKings,94.5,-145.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 95.5,Team Total,DraftKings,95.5,-120.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 96.5,Team Total,DraftKings,96.5,-105.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 97.5,Team Total,DraftKings,97.5,115.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 98.5,Team Total,DraftKings,98.5,130.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Over 99.5,Team Total,DraftKings,99.5,155.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 100.5,Team Total,DraftKings,100.5,-255.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 101.5,Team Total,DraftKings,101.5,-300.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 102.5,Team Total,DraftKings,102.5,-360.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 103.5,Team Total,DraftKings,103.5,-450.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 104.5,Team Total,DraftKings,104.5,-525.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 105.5,Team Total,DraftKings,105.5,-650.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 85.5,Team Total,DraftKings,85.5,450.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 86.5,Team Total,DraftKings,86.5,380.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 87.5,Team Total,DraftKings,87.5,320.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 88.5,Team Total,DraftKings,88.5,280.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 89.5,Team Total,DraftKings,89.5,235.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 90.5,Team Total,DraftKings,90.5,200.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 91.5,Team Total,DraftKings,91.5,170.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 92.5,Team Total,DraftKings,92.5,145.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 93.5,Team Total,DraftKings,93.5,125.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 94.5,Team Total,DraftKings,94.5,105.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 95.5,Team Total,DraftKings,95.5,-110.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 96.5,Team Total,DraftKings,96.5,-130.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 97.5,Team Total,DraftKings,97.5,-155.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 98.5,Team Total,DraftKings,98.5,-175.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Under 99.5,Team Total,DraftKings,99.5,-215.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Even,Team Total Odd/Even,DraftKings,,-115.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,New Orleans Odd,Team Total Odd/Even,DraftKings,,-115.0,New Orleans
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Even,Team Total Odd/Even,DraftKings,,-115.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Vanderbilt Odd,Team Total Odd/Even,DraftKings,,-115.0,Vanderbilt
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 153.5,Total Points,DraftKings,153.5,-230.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 154,Total Points,DraftKings,154.0,-215.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 154.5,Total Points,DraftKings,154.5,-200.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 155,Total Points,DraftKings,155.0,-195.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 155.5,Total Points,DraftKings,155.5,-180.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 156,Total Points,DraftKings,156.0,-175.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 156.5,Total Points,DraftKings,156.5,-160.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 157,Total Points,DraftKings,157.0,-154.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 157.5,Total Points,DraftKings,157.5,-140.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 158,Total Points,DraftKings,158.0,-135.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 158.5,Total Points,DraftKings,158.5,-130.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 159,Total Points,DraftKings,159.0,-125.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 159.5,Total Points,DraftKings,159.5,-112.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 160,Total Points,DraftKings,160.0,-110.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 160.5,Total Points,DraftKings,160.5,-105.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 161,Total Points,DraftKings,161.0,100.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 161.5,Total Points,DraftKings,161.5,110.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 162,Total Points,DraftKings,162.0,114.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 162.5,Total Points,DraftKings,162.5,120.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 163,Total Points,DraftKings,163.0,130.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 163.5,Total Points,DraftKings,163.5,135.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 164,Total Points,DraftKings,164.0,140.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 164.5,Total Points,DraftKings,164.5,150.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 165,Total Points,DraftKings,165.0,160.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Over 165.5,Total Points,DraftKings,165.5,165.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 153.5,Total Points,DraftKings,153.5,175.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 154,Total Points,DraftKings,154.0,165.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 154.5,Total Points,DraftKings,154.5,154.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 155,Total Points,DraftKings,155.0,150.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 155.5,Total Points,DraftKings,155.5,140.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 156,Total Points,DraftKings,156.0,135.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 156.5,Total Points,DraftKings,156.5,124.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 157,Total Points,DraftKings,157.0,120.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 157.5,Total Points,DraftKings,157.5,110.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 158,Total Points,DraftKings,158.0,105.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 158.5,Total Points,DraftKings,158.5,100.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 159,Total Points,DraftKings,159.0,-105.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 159.5,Total Points,DraftKings,159.5,-108.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 160,Total Points,DraftKings,160.0,-120.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 160.5,Total Points,DraftKings,160.5,-125.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 161,Total Points,DraftKings,161.0,-130.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 161.5,Total Points,DraftKings,161.5,-140.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 162,Total Points,DraftKings,162.0,-145.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 162.5,Total Points,DraftKings,162.5,-154.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 163,Total Points,DraftKings,163.0,-166.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 163.5,Total Points,DraftKings,163.5,-175.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 164,Total Points,DraftKings,164.0,-180.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 164.5,Total Points,DraftKings,164.5,-195.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 165,Total Points,DraftKings,165.0,-210.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Under 165.5,Total Points,DraftKings,165.5,-215.0,
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Even,Total Points Odd/Even,DraftKings,,-115.0,Even
27329-93768-2024-12-30,Vanderbilt vs New Orleans,Odd,Total Points Odd/Even,DraftKings,,-115.0,Odd
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant,1st Half Moneyline,DraftKings,,300.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Grand Canyon,1st Half Moneyline,DraftKings,,-425.0,Grand Canyon
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant +7.5,1st Half Point Spread,DraftKings,7.5,-115.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Grand Canyon -7.5,1st Half Point Spread,DraftKings,-7.5,-115.0,Grand Canyon
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 25.5,1st Half Team Total,DraftKings,25.5,-3500.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 26.5,1st Half Team Total,DraftKings,26.5,-1800.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 27.5,1st Half Team Total,DraftKings,27.5,-1200.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 28.5,1st Half Team Total,DraftKings,28.5,-700.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 29.5,1st Half Team Total,DraftKings,29.5,-525.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 30.5,1st Half Team Total,DraftKings,30.5,-380.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 31.5,1st Half Team Total,DraftKings,31.5,-280.0,Bryant
33125-14898-2024-12-30,Grand Canyon vs Bryant,Bryant Over 32.5,1st Half Team Total,DraftKings,32.5,-220.0,Bryant
